State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Open,High,Low,Close,Volume,CPI,PPI,GDP,unemployment_rate,job_nonfam,job_IT,job_service,job_retail,job_education_health,fed_rate,PPI_chg,PPI_CPI,by_month,Date,Hire_quite_jolts,Job_seekers_ratio,hires_sm,quits_sm,layoffs_sm,actual_hire,log_num_of_workers,layoff_category_by_log,layoff_category_by_num
California,"Montage Hotels And Resorts, Llc Dba Montage International",Beverly Hills,489.0,2020-02-26,4/27/20,Closure Permanent,,,,Los Angeles County,Consumer Discretionary Select Sector SPDR Fund,123.19,124.33,121.18,121.49,12360390.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,6.192362489474872,3,3
Florida,"Earth Fare, Inc.",Seminole,96.0,2020-02-17,2/17/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.564348191467836,3,2
Florida,"Earth Fare, Inc.",Lakewood Ranch,95.0,2020-02-17,2/17/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.553876891600541,3,2
Florida,"Earth Fare, Inc.",Lutz,87.0,2020-02-17,2/17/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.465908118654584,3,2
Florida,"Earth Fare, Inc.",Ocala,75.0,2020-02-17,2/17/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.31748811353631,3,2
Florida,"Earth Fare, Inc.",Palm Beach,66.0,2020-02-17,2/17/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.189654742026425,2,2
Florida,"Earth Fare, Inc.",Oldsmar,64.0,2020-02-17,2/17/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.1588830833596715,2,2
Florida,Transform Sr Llc,Coral Springs,53.0,2020-02-18,4/12/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,131.5,132.11,130.95,131.68,3370054.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.970291913552122,2,2
Florida,Hotelbeds,Orlando,23.0,2020-02-03,3/31/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,126.02,127.77,126.01,126.21,8082244.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.1354942159291497,2,1
Florida,Transform Sr Llc,Coral Springs,10.0,2020-02-18,4/12/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,131.5,132.11,130.95,131.68,3370054.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,2.302585092994046,1,1
Florida,Hotelbeds,Orlando,3.0,2020-02-18,4/15/20,,,,,,Consumer Discretionary Select Sector SPDR Fund,131.5,132.11,130.95,131.68,3370054.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.0986122886681098,1,1
Illinois,Bear Down Logistics,,95.0,2020-02-18,4/13/20,Closure Permanent,,No,1,Lake,Consumer Discretionary Select Sector SPDR Fund,131.5,132.11,130.95,131.68,3370054.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.553876891600541,3,2
Illinois,Bear Down Logistics,,62.0,2020-02-12,4/13/20,Closing Permanent,,No,17,Champaign,Consumer Discretionary Select Sector SPDR Fund,131.43,132.192,131.41,132.12,3905516.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.127134385045092,2,2
Minnesota,Marketplace Foods Albert Lea 2020,Albert Lea,58.0,2020-02-01,3/7/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.060443010546419,2,2
Minnesota,Brandless 2020,Minneapolis,39.0,2020-02-01,2/10/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.6635616461296463,2,1
Minnesota,Cash Wise Waseca 2020,St Cloud,28.0,2020-02-01,2/28/20,,Rapid Response in Progress,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.332204510175204,2,1
Minnesota,Pier 1 Richfield 2020,Fort Worth,10.0,2020-02-01,4/1/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,2.302585092994046,1,1
Minnesota,Pier 1 Eden Prairie,Eden Prairie,7.0,2020-02-01,4/1/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.9459101490553132,1,1
Minnesota,Pier 1 Eagan 2020,Eagan,5.0,2020-02-01,2/26/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.6094379124341003,1,1
Minnesota,Pier 1 Mankato 2020,Mankato,5.0,2020-02-01,2/26/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.6094379124341003,1,1
Minnesota,Pier 1 Oak Park Heights 2020,Oak Park Heights,4.0,2020-02-01,4/1/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.3862943611198906,1,1
Minnesota,Pier 1 St Paul 2020,St Paul,3.0,2020-02-01,4/1/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.0986122886681098,1,1
Minnesota,Pier 1 Coon Rapids 2020,Coon Rapids,2.0,2020-02-01,4/1/20,,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,0.6931471805599453,1,1
Montana,Jc Penney,,67.0,2020-02-10,4/25/20,,,,,Missoula,Consumer Discretionary Select Sector SPDR Fund,128.21,129.77,128.21,129.76,2933621.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.204692619390966,2,2
New York,Macy's Inc. (nyc Corporate Office) Penn Plaza,New York,206.0,2020-02-04,5/5/20,Plant Layoff,,,New York City,New York,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,5.327876168789581,3,3
New York,Transform Km Llc (kmart Retail Store),New York,160.0,2020-02-04,5/4/20,Plant Closing,,,New York City,New York,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,5.075173815233827,3,2
New York,Macy's Inc. (nyc Corporate Office) 34th Street,New York,154.0,2020-02-04,5/5/20,Plant Layoff,,,New York City,New York,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,5.0369526024136295,3,2
New York,Macy's Inc. (nyc Corporate Office) 1440 Broadway,New York,92.0,2020-02-04,5/5/20,Plant Layoff,,,New York City,New York,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.5217885770490405,3,2
New York,Transform Sr Llc (sears Unit 01364 Retail Store And Unit 06444 Auto Center),Lake Grove,77.0,2020-02-06,5/6/20,Plant Closing,,,Long Island,Suffolk,Consumer Discretionary Select Sector SPDR Fund,129.45,129.48,128.87,128.87,5519882.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.343805421853684,3,2
New York,Transform Sr Llc (sears Retail Store And Auto Center),Poughkeepsie,65.0,2020-02-04,5/4/20,Plant Closing,,,Mid-Hudson Region,Dutchess,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.174387269895637,2,2
New York,Transform Sr Llc (sidney - Sears Retail Store And Auto Center,Horseheads,46.0,2020-02-04,5/4/20,Plant Closing,,,Southern Region,Chemung,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.828641396489095,2,1
New York,Macy's Inc. (nyc Corporate Office) 112 West 34th Street,New York,30.0,2020-02-04,5/5/20,Plant Layoff,,,New York City,New York,Consumer Discretionary Select Sector SPDR Fund,128.06,128.94,127.77,128.51,8348620.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.4011973816621555,2,1
Colorado,"Southern Foods Group, Llc Dba Dean Foods",,82.0,2020-02-17,3/13/20 through 4/24/20,Unforseen Business Circumstance,,,Weld,,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.406719247264253,3,2
Florida,Grille 66 & Bar,Fort Lauderdale,58.0,2020-02-03,5/11/20,,,,,,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.060443010546419,2,2
Illinois,"Sodexo, Inc. (at Zuric American Insurance Co.)",,59.0,2020-02-07,4/24/20,Closure Permanent,,International Union of Operating Engineers Local 399 and SEIU Local1,7,Cook,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.07753744390572,2,2
Illinois,Transform Km Llc,,58.0,2020-02-14,4/12/20,Closure Permanent,,No,7,Cook,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.060443010546419,2,2
Louisiana,Waitr,Statewide,2300.0,2020-02-06,4/6/20,,,,,,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,7.7406644019172415,3,3
New York,"Morimoto Ny Venture, L.P.",New York,113.0,2020-02-07,5/10/20,Plant Closing,,,New York City,New York,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.727387818712341,3,2
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 2328 12th Ave,New York,72.0,2020-02-27,3/11/20,Plant Closing,,,New York City,New York,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.276666119016055,2,2
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 2131 Broadway,Broadway,46.0,2020-02-27,3/11/20,Plant Closing,,,New York City,New York,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.828641396489095,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 766 6th Ave,New York,43.0,2020-02-27,3/11/20,Plant Closing,,,New York City,New York,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.7612001156935624,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 480- 500 Van Brunt St,Brooklyn,39.0,2020-02-27,3/11/20,Plant Closing,,,New York City,Kings,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.6635616461296463,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 240 East 86th St.,New York,37.0,2020-02-27,3/11/20,Plant Closing,,,New York City,New York,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.6109179126442243,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 50 2nd Ave,New York,31.0,2020-02-27,3/11/20,Plant Closing,,,New York City,New York,Consumer Staples Select Sector SPDR Fund ,34.964,35.184,34.53,34.898,7539700.8,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.4339872044851463,2,1
New York,"Maplebear Inc. D/b/a Instacart (in-store
 Operations Across Fairway Market Stores) - Pelham Pkwy",Pelham,27.0,2020-02-27,3/11/20,Plant Closing,,,Mid-Hudson Region,Westchester,Consumer Staples Select Sector SPDR Fund ,34.964,35.184,34.53,34.898,7539700.8,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.295836866004329,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 2149 Ralph Ave,Brooklyn,27.0,2020-02-27,3/11/20,Plant Closing,,,New York City,Kings,Consumer Staples Select Sector SPDR Fund ,34.964,35.184,34.53,34.898,7539700.8,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.295836866004329,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 50 Manetto Hill Rd,Plainview,22.0,2020-02-27,3/11/20,Plant Closing,,,Long Island,Nassau,Consumer Staples Select Sector SPDR Fund ,34.964,35.184,34.53,34.898,7539700.8,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.091042453358316,2,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores) - 242- 02 61st Ave,Douglaston,20.0,2020-02-27,3/11/20,Plant Closing,,,New York City,Queens,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,2.995732273553991,1,1
New York,Maplebear Inc. D/b/a Instacart (in-store Operations Across Fairway Market Stores)-1258 Corporate Dr,Westbury,2.0,2020-02-27,3/11/20,Plant Closing,,,Long Island,Nassau,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,0.6931471805599453,1,1
Illinois,"Peapod, Llc",,374.0,2020-02-12,2/18/20,Closure Permanent,,No,1,Lake,Energy Select Sector SPDR Fund,55.12,55.35,54.59,55.04,17199811.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,5.924255797414532,3,3
Illinois,"Peapod, Llc",,68.0,2020-02-12,2/18/20,Closure Permanent,,No,7,Cook,Energy Select Sector SPDR Fund,55.12,55.35,54.59,55.04,17199811.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.219507705176107,2,2
New York,"Panasonic Solar North America (""psna"")",Buffalo,375.0,2020-02-26,5/31/20,Plant Closing,,,Western Region,Erie,Energy Select Sector SPDR Fund,49.54,49.78,47.85,47.87,48828312.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,5.926926025970411,3,3
Florida,"Windhaven Claims Management, Llc; Windhaven Select, Llc; And Windhaven Underwriters, Llc",Miami,125.0,2020-02-26,2/28/20,,,,,,Financial Select Sector SPDR Fund,28.95,29.215,28.55,28.55,95015742.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.8283137373023015,3,2
Florida,"Windhaven Claims Management, Llc; Windhaven Select, Llc & Windhaven Underwriters, Llc",Tampa,61.0,2020-02-26,3/6/20,,,,,,Financial Select Sector SPDR Fund,28.95,29.215,28.55,28.55,95015742.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,4.110873864173311,2,2
Florida,"Hcfs Health Care Financial Services, Llc",Sun,11.0,2020-02-10,4/7/20,,,,,,Financial Select Sector SPDR Fund,30.82,31.01,30.8101,31.01,17723699.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,2.3978952727983707,1,1
New Jersey,Manufacturers & Trust Company (dba) M&t Bank,Buffalo,149.0,2020-02-01,5/8/20,,,,,,Financial Select Sector SPDR Fund,27.4344,27.71252,26.96252,27.22188,124920.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,5.003946305945459,3,2
New York,M&t Bank (mid-hudson),New City,46.0,2020-02-04,5/8/20,Plant Layoff,,,Mid-Hudson Region,Rockland,Financial Select Sector SPDR Fund,30.58,30.75,30.45,30.46,79273312.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.828641396489095,2,1
New York,Steuben Trust Company (steuben Square),Hornell,42.0,2020-02-12,5/15/20,Plant Layoff,,,Southern Region,Steuben,Financial Select Sector SPDR Fund,31.28,31.38,31.1,31.14,26964160.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.7376696182833684,2,1
New York,M&t Bank (nyc),New York,28.0,2020-02-04,5/8/20,Plant Layoff,,,New York City,New York,Financial Select Sector SPDR Fund,30.58,30.75,30.45,30.46,79273312.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,3.332204510175204,2,1
New York,M&t Bank (long Island),New York,17.0,2020-02-04,5/8/20,Plant Layoff,,,Long Island,Nassau,Financial Select Sector SPDR Fund,30.58,30.75,30.45,30.46,79273312.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,2.833213344056216,1,1
New York,Steuben Trust Company (geneseo),Geneseo,6.0,2020-02-12,5/15/20,Plant Closing,,,Finger Lakes Region,Livingston,Financial Select Sector SPDR Fund,31.28,31.38,31.1,31.14,26964160.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.791759469228055,1,1
New York,M&t Bank (staten Island),Staten Island,4.0,2020-02-04,5/8/20,Plant Closing,,,New York City,Richmond,Financial Select Sector SPDR Fund,30.58,30.75,30.45,30.46,79273312.0,2.334873564,196.7,1.6,3.5,7006,132,829,715,1264,1.583103448,-1.304565981,-3.639439545,2020-02,2020-02,1.7,0.82,3.933333333333333,2.3333333333333335,1.2666666666666666,27556.93333333333,1.3862943611198906,1,1
